Geo_COUNTY,Geo_FIPS,Geo_TRACT,med_inc,numDD,numSB,sbper1000,per1000
17,25017358400,358400,121336,4,2,0.394632991318074,0.789265982636148
17,25017358500,358500,132829,1,0,0,0.190294957183635
17,25017358600,358600,136637,0,1,0.165289256198347,0
17,25017358700,358700,150664,0,0,0,0
17,25017359100,359100,102356,1,1,0.150966183574879,0.150966183574879
17,25017359300,359300,129500,1,0,0,0.139586823003908
17,25017360100,360100,79063,1,0,0,0.551267916207277
17,25017360200,360200,143897,0,0,0,0
17,25017361100,361100,130060,2,1,0.169204737732657,0.338409475465313
17,25017361200,361200,118015,1,0,0,0.143020594965675
17,25017361300,361300,158203,1,0,0,0.16857720836143
17,25017362100,362100,157500,0,0,0,0
17,25017363102,363102,96450,2,0,0,0.3385240352065
17,25017363103,363103,126546,0,0,0,0
17,25017363104,363104,131774,2,1,0.160565189466924,0.321130378933847
17,25017363201,363201,146389,0,0,0,0
17,25017363202,363202,130134,1,0,0,0.273074822501365
17,25017364101,364101,77188,0,0,0,0
17,25017364102,364102,79688,1,0,0,0.197083169097359
17,25017365100,365100,177107,0,0,0,0
17,25017365201,365201,165500,1,0,0,0.171909919202338
17,25017365202,365202,146250,0,1,0.220701831825204,0
17,25017366100,366100,104375,1,1,0.215470803706098,0.215470803706098
17,25017366201,366201,200278,0,0,0,0
17,25017366202,366202,155885,0,0,0,0
17,25017367100,367100,180972,0,0,0,0
17,25017367200,367200,226181,1,0,0,0.13014055179594
17,25017368101,368101,85840,1,0,0,0.173130193905817
17,25017368102,368102,102292,0,0,0,0
17,25017368200,368200,93333,1,1,0.234852043212776,0.234852043212776
17,25017368300,368300,60056,2,0,0,0.360620266858997
17,25017368400,368400,73482,0,0,0,0
17,25017368500,368500,55385,1,0,0,0.353356890459364
17,25017368600,368600,70379,0,0,0,0
17,25017368700,368700,54667,0,0,0,0
17,25017368800,368800,59545,1,0,0,0.213447171824973
17,25017368901,368901,82798,1,0,0,0.134462821029985
17,25017368902,368902,51364,0,0,0,0
17,25017369e3,369000,76250,0,1,0.597371565113501,0
17,25017369100,369100,95320,1,0,0,0.205803663305207
17,25017370101,370101,91042,0,0,0,0
17,25017370102,370102,81307,1,0,0,0.136407038603192
17,25017370201,370201,102538,0,0,0,0
17,25017370202,370202,95000,0,0,0,0
17,25017370300,370300,74021,1,2,0.380734818199124,0.190367409099562
17,25017370400,370400,87423,1,1,0.188679245283019,0.188679245283019
17,25017373100,373100,76821,1,1,0.212314225053079,0.212314225053079
17,25017373200,373200,78023,2,0,0,0.448430493273543
17,25017373300,373300,89063,1,0,0,0.372300819061802
17,25017373400,373400,89267,0,1,0.290107339715695,0
17,25017373500,373500,166375,0,0,0,0
17,25017373600,373600,176042,1,0,0,0.147383935151069
17,25017373700,373700,167305,0,1,0.271296798697775,0
17,25017373800,373800,98646,0,1,0.182915675873422,0
17,25017373900,373900,175370,0,1,0.147732309055991,0
17,25017374e3,374000,116489,0,1,0.189969604863222,0
17,25017374100,374100,85906,2,1,0.221631205673759,0.443262411347518
17,25017374200,374200,150806,1,0,0,0.22883295194508
17,25017374300,374300,184625,0,2,0.569638279692395,0
17,25017374400,374400,203380,0,0,0,0
17,25017374500,374500,128523,0,0,0,0
17,25017374600,374600,107672,0,0,0,0
17,25017374700,374700,105990,0,0,0,0
17,25017374800,374800,123472,0,0,0,0
17,25017382100,382100,107571,1,1,0.204206657137023,0.204206657137023
17,25017382200,382200,107359,1,0,0,0.188182160331201
17,25017382300,382300,114396,0,0,0,0
17,25017382400,382400,73750,0,0,0,0
17,25017382500,382500,82535,2,0,0,0.435540069686411
17,25017382601,382601,69801,0,0,0,0
17,25017382602,382602,102434,1,2,0.451263537906137,0.225631768953069
17,25017383101,383101,31250,0,0,0,0
17,25017383102,383102,31580,0,0,0,0
17,25017383200,383200,61092,0,0,0,0
17,25017383300,383300,52930,1,0,0,0.328299409061064
17,25017383400,383400,50738,1,0,0,0.18308311973636
17,25017383501,383501,46058,0,0,0,0
17,25017383502,383502,73919,1,1,0.246426811237063,0.246426811237063
17,25017383600,383600,71275,3,4,0.646412411118294,0.48480930833872
17,25017383700,383700,74741,0,0,0,0
17,25017383800,383800,84688,0,0,0,0
17,25017383901,383901,90801,0,0,0,0
17,25017383902,383902,126272,1,0,0,0.186671644577189
17,25017384001,384001,110152,0,0,0,0
17,25017384002,384002,79336,1,0,0,0.164500740253331
17,25017385100,385100,107607,1,0,0,0.154440154440154
17,25017385201,385201,56287,0,0,0,0
17,25017385202,385202,113818,1,0,0,0.123992560446373
17,25017386100,386100,155564,0,0,0,0
17,25017387100,387100,106394,0,0,0,0
17,25017387201,387201,95357,1,0,0,0.174034110685694
17,25017387202,387202,119964,0,0,0,0
17,25017388100,388100,103996,1,0,0,0.196001568012544
17,25017388200,388200,66453,1,0,0,0.135062128579146
17,25017388300,388300,15848,0,0,0,0
21,25021400100,400100,62303,0,1,0.205212394828648,0
21,25021400200,400200,67762,1,0,0,0.179565451607111
21,25021400300,400300,115671,0,0,0,0
21,25021400400,400400,65859,0,0,0,0
21,25021400500,400500,88860,0,1,0.192864030858245,0
21,25021400600,400600,100806,0,0,0,0
21,25021400700,400700,137688,2,0,0,0.589622641509434
21,25021400800,400800,92321,0,0,0,0
21,25021400900,400900,61763,0,1,0.24390243902439,0
21,25021401e3,401000,72115,1,0,0,0.319386777387416
21,25021401100,401100,163125,0,1,0.211909302818394,0
21,25021401200,401200,125685,0,1,0.136017410228509,0
21,25021402101,402101,70057,1,1,0.268889486421081,0.268889486421081
21,25021402102,402102,67390,1,0,0,0.249563264287497
21,25021402200,402200,77500,0,0,0,0
21,25021402300,402300,101087,0,0,0,0
21,25021402400,402400,89853,1,0,0,0.158654608916389
21,25021402500,402500,109695,1,0,0,0.218579234972678
21,25021403100,403100,155987,1,0,0,0.148170099273967
21,25021403300,403300,160726,1,0,0,0.240442414041837
21,25021403400,403400,120000,0,0,0,0
21,25021403500,403500,105000,0,1,0.163265306122449,0
21,25021404100,404100,151005,2,0,0,0.478812544888676
21,25021404201,404201,185625,0,0,0,0
21,25021404202,404202,175625,0,1,0.199481348493916,0
21,25021404301,404301,184375,1,0,0,0.185150897981855
21,25021404302,404302,127174,2,1,0.278784499581823,0.557568999163647
21,25021404400,404400,137837,1,2,0.291247997670016,0.145623998835008
21,25021405100,405100,176250,0,0,0,0
21,25021406101,406101,130870,1,1,0.177462289263531,0.177462289263531
21,25021406102,406102,147440,1,0,0,0.151492198151795
21,25021407100,407100,96773,1,0,0,0.124890720619458
21,25021408101,408101,112281,0,1,0.1230012300123,0
21,25021408102,408102,100000,1,0,0,0.206825232678387
21,25021409101,409101,141591,2,0,0,0.311720698254364
21,25021409102,409102,144292,0,0,0,0
21,25021410100,410100,89022,4,0,0,0.69072699015714
21,25021410300,410300,103887,0,0,0,0
21,25021410400,410400,85523,1,0,0,0.150511739915713
21,25021411100,411100,93040,0,1,0.123228589032656,0
21,25021411200,411200,86125,3,0,0,0.42170368287883
21,25021411301,411301,88846,0,0,0,0
21,25021411302,411302,94830,1,0,0,0.251698968034231
21,25021412100,412100,123974,1,1,0.158604282315623,0.158604282315623
21,25021412200,412200,139531,0,0,0,0
21,25021412300,412300,133625,3,1,0.200521355524363,0.60156406657309
21,25021413100,413100,75221,1,1,0.166666666666667,0.166666666666667
21,25021413200,413200,65139,1,0,0,0.167084377610693
21,25021413300,413300,99688,0,0,0,0
21,25021413401,413401,61892,1,0,0,0.334672021419009
21,25021413402,413402,99539,1,0,0,0.223763705526964
21,25021413500,413500,80427,1,0,0,0.231267345050879
21,25021414100,414100,128980,1,0,0,0.18772292096865
21,25021414200,414200,155957,0,0,0,0
21,25021414300,414300,100528,0,0,0,0
21,25021415101,415101,97143,0,0,0,0
21,25021415102,415102,70698,1,1,0.124146492861577,0.124146492861577
21,25021415200,415200,81810,1,0,0,0.178571428571429
21,25021415300,415300,118125,2,0,0,0.551876379690949
21,25021416101,416101,126481,0,0,0,0
21,25021416102,416102,97500,0,0,0,0
21,25021416200,416200,105236,0,0,0,0
21,25021416300,416300,108333,0,0,0,0
21,25021416400,416400,122130,1,1,0.160410651267244,0.160410651267244
21,25021417100,417100,83553,0,0,0,0
21,25021417200,417200,60589,3,0,0,0.371793282934688
21,25021417300,417300,85661,1,0,0,0.344589937973811
21,25021417400,417400,93400,1,0,0,0.43308791684712
21,25021417501,417501,71589,0,0,0,0
21,25021417502,417502,65375,0,0,0,0
21,25021417601,417601,63005,0,0,0,0
21,25021417602,417602,53750,1,0,0,0.199123855037834
21,25021417701,417701,51732,5,1,0.184604024367731,0.923020121838656
21,25021417702,417702,77667,0,0,0,0
21,25021417801,417801,76213,1,0,0,0.208159866777685
21,25021417802,417802,23288,0,0,0,0
21,25021417901,417901,42593,1,0,0,0.155448468832582
21,25021417902,417902,55968,0,0,0,0
21,25021418002,418002,71142,2,1,0.149120190873844,0.298240381747689
21,25021418003,418003,80100,0,0,0,0
21,25021418004,418004,53775,2,0,0,0.458085203847916
21,25021418101,418101,63778,1,0,0,0.204876049989756
21,25021418102,418102,61146,0,0,0,0
21,25021418200,418200,75893,1,0,0,0.1478633742422
21,25021419100,419100,94826,3,2,0.357206644043579,0.535809966065369
21,25021419200,419200,87167,0,0,0,0
21,25021419300,419300,61339,1,0,0,0.253936008125952
21,25021419400,419400,81534,1,0,0,0.290275761973875
21,25021419500,419500,100703,0,0,0,0
21,25021419600,419600,92560,0,0,0,0
21,25021419700,419700,80000,1,0,0,0.271444082519001
21,25021419800,419800,93284,3,0,0,0.68870523415978
21,25021420100,420100,63119,2,0,0,0.249781441238916
21,25021420201,420201,50231,0,0,0,0
21,25021420202,420202,70431,0,0,0,0
21,25021420301,420301,57151,1,0,0,0.152439024390244
21,25021420302,420302,62976,0,0,0,0
21,25021421100,421100,53359,0,0,0,0
21,25021421200,421200,79041,2,0,0,0.358937544867193
21,25021422100,422100,87475,0,0,0,0
21,25021422200,422200,69498,0,1,0.141222991102952,0
21,25021422301,422301,95365,0,0,0,0
21,25021422302,422302,69624,0,0,0,0
21,25021422400,422400,64167,3,0,0,0.39714058776807
21,25021422501,422501,62234,0,0,0,0
21,25021422502,422502,49068,0,0,0,0
21,25021422600,422600,76875,1,0,0,0.143698807299899
21,25021422700,422700,67796,1,0,0,0.282805429864253
21,25021422800,422800,66943,1,0,0,0.254129606099111
21,25021423100,423100,117679,2,1,0.123456790123457,0.246913580246914
21,25021440100,440100,78516,3,1,0.116536534203473,0.349609602610418
21,25021441202,441202,121250,1,0,0,0.347342827370615
21,25021441203,441203,87563,0,0,0,0
21,25021441204,441204,87037,1,0,0,0.223763705526964
21,25021442101,442101,90606,0,1,0.173280194073817,0
21,25021442102,442102,109815,1,1,0.141462724572075,0.141462724572075
21,25021442103,442103,125737,0,0,0,0
21,25021442201,442201,124896,0,0,0,0
21,25021442202,442202,80214,2,0,0,0.239377618192699
21,25021443101,443101,86576,1,0,0,0.129332643559234
21,25021443102,443102,88198,2,0,0,0.226449275362319
21,25021456101,456101,106786,0,0,0,0
21,25021456102,456102,63487,0,0,0,0
21,25021456200,456200,84408,3,1,0.302206104563312,0.906618313689937
21,25021456301,456301,41971,0,0,0,0
21,25021456302,456302,51092,1,0,0,0.193610842207164
21,25021456401,456401,84444,1,0,0,0.357015351660121
21,25021456402,456402,102375,0,0,0,0
21,25021457100,457100,78750,3,0,0,0.678579506898892
21,25021457200,457200,125034,1,0,0,0.174246384387524
23,25023500101,500101,84135,0,0,0,0
23,25023500103,500103,70463,0,0,0,0
23,25023500104,500104,73678,2,0,0,0.481463649494463
23,25023501101,501101,88148,0,0,0,0
23,25023501102,501102,102102,1,1,0.119033448399,0.119033448399
23,25023501201,501201,124444,0,0,0,0
23,25023501202,501202,93050,1,1,0.139392249790912,0.139392249790912
23,25023502101,502101,67012,1,0,0,0.163238654913484
23,25023502102,502102,67831,1,0,0,0.177462289263531
23,25023502200,502200,64973,2,0,0,0.341588385994876
23,25023503101,503101,110121,4,2,0.27122321670735,0.5424464334147
23,25023503102,503102,90073,1,0,0,0.148235991698784
23,25023504101,504101,101776,1,0,0,0.181028240405503
23,25023504102,504102,121000,1,0,0,0.195045835771406
23,25023505101,505101,104123,0,0,0,0
23,25023505102,505102,121719,0,0,0,0
23,25023505200,505200,89688,2,0,0,0.296428042092782
23,25023506101,506101,107275,0,0,0,0
23,25023506102,506102,82326,1,1,0.166917042230012,0.166917042230012
23,25023506202,506202,94792,0,0,0,0
23,25023506203,506203,77115,2,0,0,0.404776361060514
23,25023506204,506204,68772,0,0,0,0
23,25023507101,507101,110197,0,0,0,0
23,25023507103,507103,134318,1,0,0,0.225733634311512
23,25023507104,507104,120750,0,0,0,0
23,25023508101,508101,96000,2,0,0,0.296164667555161
23,25023508102,508102,80060,0,0,0,0
23,25023508200,508200,92159,1,0,0,0.163105529277443
23,25023509101,509101,97803,2,0,0,0.303306035790112
23,25023509102,509102,80644,3,0,0,0.479846449136276
23,25023510100,510100,72170,0,0,0,0
23,25023510200,510200,61376,1,0,0,0.142348754448399
23,25023510300,510300,38989,1,0,0,0.24931438544004
23,25023510400,510400,32308,0,0,0,0
23,25023510501,510501,57028,1,0,0,0.323624595469256
23,25023510502,510502,37183,0,0,0,0
23,25023510503,510503,45693,1,0,0,0.240731824747232
23,25023510600,510600,81964,0,0,0,0
23,25023510700,510700,58958,3,0,0,0.548747027620267
23,25023510800,510800,31205,0,0,0,0
23,25023510900,510900,12490,2,0,0,0.872219799389446
23,25023511e3,511000,50588,0,0,0,0
23,25023511100,511100,69100,0,0,0,0
23,25023511200,511200,39162,0,0,0,0
23,25023511301,511301,51219,0,0,0,0
23,25023511302,511302,69565,0,0,0,0
23,25023511400,511400,41776,1,0,0,0.246184145741014
23,25023511500,511500,43672,0,0,0,0
23,25023511600,511600,36062,0,0,0,0
23,25023511701,511701,74396,1,0,0,0.223463687150838
23,25023511702,511702,68438,2,1,0.32520325203252,0.650406504065041
23,25023520100,520100,86250,1,1,0.152881822351322,0.152881822351322
23,25023520201,520201,63003,1,0,0,0.26567481402763
23,25023520202,520202,91019,1,0,0,0.173130193905817
23,25023521101,521101,84881,1,0,0,0.228414801279123
23,25023521102,521102,74423,1,0,0,0.294985250737463
23,25023521201,521201,57037,1,0,0,0.3385240352065
23,25023521202,521202,84436,0,0,0,0
23,25023522101,522101,93848,1,0,0,0.210970464135021
23,25023522102,522102,93281,2,0,0,0.358680057388809
23,25023523100,523100,76771,0,0,0,0
23,25023523201,523201,98333,1,0,0,0.334560053529609
23,25023523202,523202,90518,1,0,0,0.12809017548354
23,25023524101,524101,102583,2,0,0,0.662910175671197
23,25023524102,524102,71844,1,0,0,0.252270433905146
23,25023525101,525101,75461,4,0,0,0.606520090978014
23,25023525104,525104,103265,1,0,0,0.162100826714216
23,25023525203,525203,70508,0,0,0,0
23,25023525204,525204,120612,0,0,0,0
23,25023525300,525300,NA,0,0,0,0
23,25023526100,526100,69917,1,0,0,0.131078778345786
23,25023530100,530100,54669,3,2,0.524246395806029,0.786369593709043
23,25023530200,530200,49856,1,0,0,0.266880170803309
23,25023530300,530300,51065,2,0,0,0.508517670989067
23,25023530400,530400,90296,0,0,0,0
23,25023530500,530500,53891,2,0,0,0.361729064930367
23,25023530600,530600,80208,1,1,0.153350713080816,0.153350713080816
23,25023530700,530700,89656,0,0,0,0
23,25023530801,530801,86250,0,0,0,0
23,25023530802,530802,85921,0,0,0,0
23,25023530901,530901,91613,0,0,0,0
23,25023530902,530902,101974,1,0,0,0.218102508178844
23,25023540101,540101,65727,0,0,0,0
23,25023540102,540102,94205,0,0,0,0
23,25023540103,540103,109063,1,0,0,0.237586124970302
23,25023541100,541100,94688,0,0,0,0
23,25023542101,542101,100159,1,0,0,0.132819763580821
23,25023542102,542102,76324,0,0,0,0
23,25023542200,542200,76648,1,0,0,0.162680982593135
23,25023542300,542300,60076,2,0,0,0.269106566200215
23,25023543100,543100,94505,0,0,0,0
23,25023544100,544100,90288,1,0,0,0.177841010136938
23,25023544200,544200,64339,0,0,0,0
23,25023545100,545100,71205,3,1,0.13846579894766,0.41539739684298
23,25023545200,545200,59375,2,0,0,0.351246926589392
23,25023545300,545300,55383,0,0,0,0
23,25023545400,545400,60000,1,0,0,0.182381907714755
23,25023560100,560100,78216,1,0,0,0.162919517758227
23,25023561100,561100,76607,1,0,0,0.202634245187437
23,25023561200,561200,42981,2,0,0,0.734214390602056
25,25025000100,100,53015,1,1,0.306372549019608,0.306372549019608
25,25025000201,201,65446,0,0,0,0
25,25025000202,202,52083,0,0,0,0
25,25025000301,301,78250,0,0,0,0
25,25025000302,302,70362,1,0,0,0.374111485222596
25,25025000401,401,37819,0,0,0,0
25,25025000402,402,54186,0,0,0,0
25,25025000502,502,36667,1,1,0.17905102954342,0.17905102954342
25,25025000503,503,44167,0,0,0,0
25,25025000504,504,35962,0,0,0,0
25,25025000601,601,53796,2,0,0,0.629128656810318
25,25025000602,602,26165,0,0,0,0
25,25025000701,701,40565,0,0,0,0
25,25025000703,703,21219,0,0,0,0
25,25025000704,704,49417,0,0,0,0
25,25025000802,802,31198,1,0,0,0.138274336283186
25,25025000803,803,31683,0,0,0,0
25,25025010103,10103,28690,0,1,0.269978401727862,0
25,25025010104,10104,47204,0,0,0,0
25,25025010203,10203,32228,0,0,0,0
25,25025010204,10204,29821,0,0,0,0
25,25025010300,10300,33359,1,3,0.576701268742791,0.192233756247597
25,25025010403,10403,17009,0,0,0,0
25,25025010404,10404,20172,0,0,0,0
25,25025010405,10405,13488,1,1,0.171998624011008,0.171998624011008
25,25025010408,10408,65000,0,0,0,0
25,25025010500,10500,40771,0,0,0,0
25,25025010600,10600,85726,0,0,0,0
25,25025010701,10701,99307,0,0,0,0
25,25025010702,10702,111923,0,2,0.82203041512536,0
25,25025010801,10801,125417,0,0,0,0
25,25025010802,10802,102773,0,0,0,0
25,25025020101,20101,99456,0,3,0.727978645959719,0
25,25025020200,20200,75197,0,1,0.255885363357216,0
25,25025020301,20301,106630,0,0,0,0
25,25025020302,20302,81680,1,0,0,0.936329588014981
25,25025020303,20303,85119,1,0,0,0.286779466590192
25,25025030100,30100,68350,0,0,0,0
25,25025030200,30200,72554,0,0,0,0
25,25025030300,30300,100278,7,9,1.65107319757843,1.284168042561
25,25025030400,30400,67367,0,0,0,0
25,25025030500,30500,103250,0,0,0,0
25,25025040100,40100,124622,0,0,0,0
25,25025040200,40200,47527,0,0,0,0
25,25025040300,40300,116830,0,0,0,0
25,25025040401,40401,57569,1,1,0.398089171974522,0.398089171974522
25,25025040600,40600,136875,1,0,0,0.348432055749129
25,25025040801,40801,54159,1,0,0,0.239808153477218
25,25025050101,50101,42763,0,0,0,0
25,25025050200,50200,52448,1,0,0,0.182748538011696
25,25025050300,50300,15054,0,0,0,0
25,25025050400,50400,53065,1,0,0,0.399201596806387
25,25025050500,50500,47869,0,0,0,0
25,25025050600,50600,46429,0,0,0,0
25,25025050700,50700,55125,0,0,0,0
25,25025050901,50901,62570,0,0,0,0
25,25025051e3,51000,52170,0,1,0.214822771213749,0
25,25025051101,51101,47813,1,0,0,0.156592546194801
25,25025051200,51200,61016,0,0,0,0
25,25025060101,60101,94526,0,0,0,0
25,25025060200,60200,97305,0,0,0,0
25,25025060301,60301,83015,0,0,0,0
25,25025060400,60400,95085,0,0,0,0
25,25025060501,60501,99563,1,0,0,0.262743037309511
25,25025060600,60600,110109,3,2,0.788022064617809,1.18203309692671
25,25025060700,60700,16964,0,0,0,0
25,25025060800,60800,90761,0,0,0,0
25,25025061e3,61000,27292,0,0,0,0
25,25025061101,61101,16710,0,0,0,0
25,25025061200,61200,82244,2,0,0,0.578536303153023
25,25025070101,70101,90268,9,9,1.6366612111293,1.6366612111293
25,25025070200,70200,19532,3,1,0.183150183150183,0.549450549450549
25,25025070300,70300,122540,0,0,0,0
25,25025070402,70402,13693,0,0,0,0
25,25025070500,70500,97500,0,0,0,0
25,25025070600,70600,105391,0,0,0,0
25,25025070700,70700,76765,0,0,0,0
25,25025070800,70800,96155,0,0,0,0
25,25025070900,70900,71000,1,0,0,0.31201248049922
25,25025071101,71101,42551,2,1,0.248508946322068,0.497017892644135
25,25025071201,71201,44239,0,0,0,0
25,25025080100,80100,27318,1,0,0,0.349162011173184
25,25025080300,80300,22332,0,0,0,0
25,25025080401,80401,19034,0,0,0,0
25,25025080500,80500,19311,0,0,0,0
25,25025080601,80601,16832,2,1,0.241662638956017,0.483325277912035
25,25025080801,80801,24903,2,0,0,0.500250125062531
25,25025080900,80900,51583,1,0,0,0.266666666666667
25,25025081001,81001,22170,1,1,0.213492741246798,0.213492741246798
25,25025081100,81100,53497,0,0,0,0
25,25025081200,81200,20741,1,0,0,0.283446712018141
25,25025081300,81300,21634,1,0,0,0.179597701149425
25,25025081400,81400,43688,0,0,0,0
25,25025081500,81500,32524,0,0,0,0
25,25025081700,81700,27787,0,0,0,0
25,25025081800,81800,25852,0,0,0,0
25,25025081900,81900,30985,0,0,0,0
25,25025082e3,82000,26276,0,0,0,0
25,25025082100,82100,16599,0,0,0,0
25,25025090100,90100,31778,0,0,0,0
25,25025090200,90200,23067,1,0,0,0.395882818685669
25,25025090300,90300,24271,0,0,0,0
25,25025090400,90400,35125,0,0,0,0
25,25025090600,90600,40250,0,0,0,0
25,25025090700,90700,51667,3,1,0.219925225423356,0.659775676270068
25,25025090901,90901,24726,0,0,0,0
25,25025091001,91001,66250,1,0,0,0.319081046585833
25,25025091100,91100,61506,0,0,0,0
25,25025091200,91200,70798,0,0,0,0
25,25025091300,91300,34922,0,0,0,0
25,25025091400,91400,33242,0,0,0,0
25,25025091500,91500,44536,0,0,0,0
25,25025091600,91600,38342,0,0,0,0
25,25025091700,91700,47571,0,0,0,0
25,25025091800,91800,40000,0,0,0,0
25,25025091900,91900,39464,0,0,0,0
25,25025092e3,92000,44028,0,0,0,0
25,25025092101,92101,50690,1,0,0,0.148500148500149
25,25025092200,92200,66198,0,0,0,0
25,25025092300,92300,36917,0,0,0,0
25,25025092400,92400,30360,0,0,0,0
25,25025100100,100100,28671,0,0,0,0
25,25025100200,100200,36762,0,0,0,0
25,25025100300,100300,48320,0,0,0,0
25,25025100400,100400,52485,1,0,0,0.208203206329377
25,25025100500,100500,49510,0,0,0,0
25,25025100601,100601,58426,0,0,0,0
25,25025100603,100603,76553,2,0,0,0.978952520802741
25,25025100700,100700,71367,1,0,0,0.223763705526964
25,25025100800,100800,65762,2,0,0,0.313479623824451
25,25025100900,100900,53517,0,0,0,0
25,25025101001,101001,46733,0,0,0,0
25,25025101002,101002,27715,1,0,0,0.208289939595918
25,25025101101,101101,59277,0,0,0,0
25,25025101102,101102,36000,0,0,0,0
25,25025110103,110103,68429,1,0,0,0.160590974787217
25,25025110201,110201,46341,0,0,0,0
25,25025110301,110301,74469,1,0,0,0.394944707740916
25,25025110401,110401,60095,0,0,0,0
25,25025110403,110403,67031,0,0,0,0
25,25025110501,110501,84020,0,0,0,0
25,25025110502,110502,77083,0,0,0,0
25,25025110601,110601,95556,0,0,0,0
25,25025110607,110607,81076,1,0,0,0.189071658158442
25,25025120103,120103,129875,1,1,0.668449197860963,0.668449197860963
25,25025120104,120104,71477,0,0,0,0
25,25025120105,120105,155417,0,0,0,0
25,25025120201,120201,54513,0,0,0,0
25,25025120301,120301,76375,0,0,0,0
25,25025120400,120400,80513,1,0,0,0.156543519098309
25,25025120500,120500,65712,0,0,0,0
25,25025120600,120600,100599,0,0,0,0
25,25025120700,120700,82321,0,0,0,0
25,25025130100,130100,80923,0,0,0,0
25,25025130200,130200,103476,1,1,0.198059021588433,0.198059021588433
25,25025130300,130300,112262,0,0,0,0
25,25025130402,130402,71875,3,0,0,0.587084148727984
25,25025130404,130404,72564,1,0,0,0.30229746070133
25,25025130406,130406,40968,0,0,0,0
25,25025140102,140102,63607,0,0,0,0
25,25025140105,140105,65375,1,0,0,0.24443901246639
25,25025140106,140106,30625,1,0,0,0.547645125958379
25,25025140107,140107,63621,0,0,0,0
25,25025140201,140201,76976,1,0,0,0.413223140495868
25,25025140202,140202,71570,0,0,0,0
25,25025140300,140300,50703,1,0,0,0.157654106889484
25,25025140400,140400,58690,0,0,0,0
25,25025160101,160101,53485,0,0,0,0
25,25025160200,160200,52268,0,0,0,0
25,25025160300,160300,61124,0,0,0,0
25,25025160400,160400,38429,5,1,0.352360817477097,1.7618040873854801
25,25025160501,160501,35308,0,0,0,0
25,25025160502,160502,57344,2,0,0,0.43878894251864897
25,25025160601,160601,48324,0,0,0,0
25,25025160602,160602,50829,1,0,0,0.223164472216023
25,25025170100,170100,51075,0,0,0,0
25,25025170200,170200,48892,0,0,0,0
25,25025170300,170300,58945,3,0,0,0.329815303430079
25,25025170400,170400,47642,2,0,0,0.363834818992178
25,25025170501,170501,47604,1,0,0,0.280112044817927
25,25025170502,170502,55217,1,0,0,0.326690623979092
25,25025170601,170601,56136,2,0,0,0.344530577088717
25,25025170701,170701,41023,1,0,0,0.472813238770686
25,25025170702,170702,42500,2,0,0,0.312695434646654
25,25025170800,170800,50139,0,0,0,0
25,25025180101,180101,58620,1,0,0,0.205803663305207
25,25025180200,180200,60081,1,0,0,0.253292806484296
25,25025180301,180301,91625,0,0,0,0
25,25025180400,180400,82361,0,0,0,0
25,25025180500,180500,60645,0,0,0,0
